Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_imidazole,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_thiazole,fr_urea
CHEMBL2398086,13.647736199014435,-6.14696136313708,13.647736199014435,0.009211483261807984,0.5997960684864599,434.5649999999997,408.3570000000002,434.1776470720008,160,0.24183040912167333,-0.3349651664597593,0.3349651664597593,0.24183040912167333,1.1612903225806452,1.967741935483871,2.6774193548387095,10.619911475205637,-0.2451745159917075,2.4093551743420468e-17,-2.7819140478843734,1.0081598497284756e-16,-2.686872022364992,1.5265448563426118,-1.1304155457539333,44.57446760021749,41.01359925339142,15.830095834319149,25.166679209879582,21.23249284415013,9.725342577450814,6.059331959977448,7.600287115932679,4.181342165227077,5.313531327181528,2.8338711235325014,3.5065283987227667,-2.69,6.2100798839760305,7.468867614706528,3.5389285511927477,219.1021500912498,4.567099647791355,12.376546866638249,0.0,10.023291153407584,0.0,0.0,4.9839785209472085,13.132916598063069,5.261891554738487,0.0,12.08483741532659,75.1530740412882,48.26855837304284,32.06331809220172,44.09860296691266,20.92621608548864,5.261891554738487,14.266197782472695,0.0,68.39363483881839,0.0,47.51189173252522,17.457077302489196,87.78,152.9347182602633,15.050447095237644,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,4.9839785209472085,34.31004742641348,240.50940863024772,0.0,1.6673410029441318,9.456735664925098,-6.222523556013851,-3.1965464555084484,-13.922643262495203,-19.339611043700224,-8.221866283928772,-6.14696136313708,0.4166666666666667,31,1,6,2,0,2,1,2,3,5,1,7,8,2,0,2,5,4.864080000000004,120.20450000000005,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CHEMBL2398060,14.418280985858505,-6.3862263310427805,14.418280985858505,0.14752274991723047,0.44063070664328713,496.4859999999999,476.32600000000025,496.1192243800006,180,0.3870332005162773,-0.4347621243839939,0.4347621243839939,0.3870332005162773,1.1764705882352942,1.911764705882353,2.5588235294117645,12.173956718927455,-0.1876420863457136,0.1320889958413816,-2.7817839470783614,0.41920000000000013,-2.7531753267666574,2.1479357243390487,-1.1304144999097736,42.281574381404035,35.93370543589219,16.750202016819916,23.889805756341907,18.39667008063245,9.88951981393313,5.905232335720622,7.446187491675853,4.016624529165211,5.148813691119662,2.7165662154644075,3.4582300465889086,-3.1699999999999995,9.467411886499526,9.596266906205313,4.450784546374946,220.72396085619076,9.303962601591405,31.37944720127871,1.3707585561702202,10.023291153407584,0.0,6.587556725647786,4.9839785209472085,21.91374669341271,14.042721650088126,0.0,0.0,43.288449534641316,31.84398193831381,44.93500334140249,58.172574774390704,20.92621608548864,5.261891554738487,14.266197782472695,0.0,42.63759984185299,13.253388501356556,41.948440240828226,23.2065891357731,97.00999999999999,140.61813210624135,31.241348729766703,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,9.720841474747257,27.456254645562378,244.5021264785713,0.0,1.3179406707076256,9.140018885168596,-5.444021681873188,-1.6601196123044415,-15.578610764421871,-13.23464049649871,-15.073133814973126,-6.3862263310427805,0.36363636363636365,34,1,7,1,0,1,1,2,3,6,1,12,9,1,0,1,4,4.487280000000003,115.46350000000005,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,1,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CHEMBL2398091,13.7652184588373,-6.220849073620066,13.7652184588373,0.18189430639105986,0.5204916461018502,459.51799999999974,436.3340000000002,459.1428190360007,168,0.3870332005112691,-0.43476212585543467,0.43476212585543467,0.3870332005112691,1.1875,1.90625,2.5,11.282955509410478,-0.2450836102379852,6.475647276555831e-17,-2.5622096956516476,0.13776500460319452,-2.686791115929031,1.7571079754124472,-1.0811268734027824,43.15181786940711,38.23056289437378,16.047059475301506,24.317326111270475,19.571492012123265,9.564341745423945,5.782233104841061,7.323188260796292,3.7766935792268104,4.919657720879698,2.569199268125141,3.2608604846603444,-2.9599999999999995,7.536952533464035,8.524922918069345,4.470807806332783,217.38815356989525,9.303962601591405,13.23057522440438,1.3707585561702202,10.023291153407584,0.0,6.587556725647786,0.0,13.132916598063069,14.042721650088126,0.0,12.08483741532659,62.076718044963364,40.392497748836334,34.00639068521147,53.504020347551716,20.92621608548864,5.261891554738487,9.282219261525487,5.893957685363079,50.447426391081265,0.0,47.86038244534006,23.076112632621633,84.12,146.84999354083652,22.460518634417063,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,4.736862953800049,31.568530314073037,243.61399214883784,0.0,-1.9522737383584692,9.214176377321166,-5.404367822625173,-5.326664718068384,-14.398250116209471,-6.976925486887261,-17.298837570390223,-6.220849073620066,0.34782608695652173,32,1,6,1,0,1,2,1,3,5,1,9,10,1,0,1,4,4.878080000000003,116.90250000000006,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL2398069,13.669369081986781,-6.25060133104278,13.669369081986781,0.13543597305772614,0.4729007542837357,500.4489999999998,483.3130000000001,500.0941525040005,180,0.40167626363996956,-0.4347621243839939,0.4347621243839939,0.40167626363996956,1.1764705882352942,1.911764705882353,2.5588235294117645,12.986003428245102,-0.18763373585758392,0.5043341123656132,-2.781783635932347,0.5408776587297094,-2.6616880240451457,2.7292667309977925,-1.1304142932487324,39.78157438140403,32.81166990890142,16.628166489829145,22.639805756341907,16.835652317137065,9.828502050437747,5.9772057693836524,7.518160925338888,3.9187475771905658,4.959649646227492,2.6558711387364435,3.311859102119305,-3.2399999999999998,10.573261125921459,8.843030370263504,4.687659620549984,214.30964264421704,9.303962601591405,24.622918384238098,1.3707585561702202,10.023291153407584,0.0,12.76385524309126,4.9839785209472085,13.132916598063069,27.213966793112586,0.0,0.0,43.28844953464132,31.843981938313814,34.804835204542165,58.450714153554856,20.92621608548864,5.261891554738487,14.266197782472695,0.0,42.79600589094682,6.496859684315945,41.948440240828226,23.2065891357731,97.00999999999999,134.0200093382946,35.63176377744152,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,9.720841474747257,23.343978977051716,231.77537494587438,0.0,1.3327295029071724,9.096093635495968,-5.354521359839722,-1.646594675702582,-10.445794647593425,-19.208574526225746,-9.964778210539876,-6.25060133104278,0.3333333333333333,34,1,7,1,0,1,1,2,3,6,1,13,7,1,0,1,4,4.741980000000003,110.64750000000004,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,0,1,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CHEMBL2398078,13.688965015311126,-6.0608490736200675,13.688965015311126,0.1085609730577266,0.5481679534672109,461.4939999999998,440.3260000000002,461.1333169720006,168,0.3870332005113444,-0.43476212580972423,0.43476212580972423,0.3870332005113444,1.28125,2.0,2.59375,11.793974451853748,-0.24504684909115154,2.254373542411573e-16,-2.560878148315869,0.22105910151702046,-2.686888428967029,1.8899727804048232,-1.081126553071494,41.41133089340096,36.124990085373696,15.941486666301422,23.46228540141334,18.46591920312318,9.458768936423862,5.678053498090998,7.21900865404623,3.676328796153341,4.797742978409352,2.4744987256551942,3.128152059500521,-3.0999999999999996,8.038868142981192,8.442888328503141,4.4192654798553095,213.0175085314526,9.303962601591405,23.819986694770613,7.1951630541701475,10.023291153407584,0.0,6.587556725647786,0.0,23.100873639957484,14.042721650088126,0.0,0.0,44.42842913793978,40.392497748836334,33.02125252413432,50.76250323521127,20.92621608548864,5.261891554738487,19.250176303419902,5.893957685363079,50.447426391081265,0.0,36.0364980363164,23.337065638924564,109.9,135.28706213811577,22.460518634417063,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,14.704819995694466,28.827013201732598,224.4392141820956,0.0,5.052366126846872,9.177804495234996,-3.6840696130635715,-6.545267916292119,-7.120195301588996,-10.31277498110797,-17.02956125183811,-6.0608490736200675,0.38095238095238093,32,1,8,1,0,1,1,2,3,7,1,11,10,1,0,1,4,3.6680800000000024,112.49250000000006,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL2398072,14.497508791870617,-6.386961363137079,14.497508791870617,0.058798260121312396,0.5140449807022205,470.54499999999985,446.3530000000003,470.15880344800075,172,0.2420283084900939,-0.3349651664597593,0.3349651664597593,0.2420283084900939,1.1515151515151516,1.9090909090909092,2.5757575757575757,11.207863872423292,-0.18764930800470989,1.222473403220282e-16,-2.7819137980262205,0.1851041712369099,-2.7531753464507105,1.691565398485853,-1.1304145716882747,44.57446760021749,39.769528199409876,16.5860247803376,25.166679209879582,20.61045731715936,10.103307050460039,6.248314196482061,7.789269352437293,4.360348708952234,5.492537870906686,2.8862315443567614,3.6278953754812635,-2.8299999999999996,7.586649858386361,8.504885079003124,3.9143454268585476,224.62327989676666,4.567099647791355,25.629935367994804,0.0,10.023291153407584,0.0,0.0,4.9839785209472085,21.91374669341271,5.261891554738487,0.0,12.08483741532659,61.44928980669685,32.65535601150162,44.93500334140249,50.137915949921876,20.92621608548864,5.261891554738487,14.266197782472695,0.0,54.68985060422703,13.253388501356556,47.51189173252522,17.457077302489196,87.78,152.48432252702852,23.831277190587283,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,4.9839785209472085,31.568530314073037,250.5833606346248,0.0,1.4069243362774646,9.379566039678547,-6.4784633185120555,-3.223213122175115,-14.990460404144764,-19.61055318534978,-10.096866283928772,-6.386961363137079,0.4166666666666667,33,1,6,2,0,2,1,2,3,5,1,9,8,2,0,2,5,4.7632800000000035,120.80650000000004,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CHEMBL2398077,13.733365841757408,-6.1137888884348826,13.733365841757408,0.15189430639106005,0.5414234388591878,460.50599999999974,438.33000000000015,460.1380680040007,168,0.3870332005112691,-0.4347621258553941,0.4347621258553941,0.3870332005112691,1.28125,2.0625,2.71875,11.627942945022935,-0.2450652586579431,1.3562754534631893e-16,-2.5597949150362695,0.22074346685329885,-2.687048380735746,1.879825126300405,-1.0811233677706045,42.281574381404035,37.177776489873736,15.994273070801466,23.889805756341907,19.018705607623225,9.511555340923902,5.731868321767592,7.251273518325946,3.7246981350693473,4.829654394032361,2.5312430370589682,3.199081594836856,-3.03,7.780877748324623,8.483872854521751,4.445003878757553,215.2028310506739,9.303962601591405,13.23057522440438,6.3967185348394615,0.0,10.023291153407584,6.587556725647786,0.0,18.116895119010277,14.042721650088126,0.0,0.0,56.51326655326637,52.128844451348115,27.740148653523477,52.13326179138149,20.92621608548864,5.261891554738487,14.266197782472695,5.893957685363079,50.57790289423273,0.0,41.948440240828226,23.076112632621633,97.00999999999999,141.06852783947616,22.460518634417063,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,9.720841474747257,30.197771757902817,234.04439733393897,0.0,3.2516448986619437,7.287093965493309,-5.223933204333412,-5.274962922380973,-10.656614474247348,-8.56780493280143,-17.16269844256278,-6.1137888884348826,0.36363636363636365,32,1,7,1,0,1,1,2,3,6,1,10,10,1,0,1,4,4.273080000000003,114.69750000000006,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CHEMBL2398056,14.966365341325211,-6.0731134331921215,14.966365341325211,0.04401980925519888,0.6826009415467081,412.4899999999997,391.3220000000001,412.13692513200067,150,0.24183040912167333,-0.334970677711868,0.334970677711868,0.24183040912167333,1.2758620689655173,2.0689655172413794,2.793103448275862,11.35685994692262,-0.245027600435098,2.617356106629761e-16,-2.7818439346025423,2.20182700780934e-16,-2.6868719129118523,1.8374321519344912,-1.1304158500469899,39.07446760021749,34.89156372640065,14.708060307328376,22.205354344474397,17.921475080654744,8.914324813955426,5.373314196482062,6.914269352437294,3.650833283479384,4.7830224454338355,2.533038612502984,3.2056958876932495,-2.76,6.622824861049131,7.24618452251124,3.4086144086901666,198.1538378036764,4.567099647791355,18.19376770768414,0.0,10.023291153407584,0.0,0.0,4.9839785209472085,17.52333164573789,5.261891554738487,0.0,0.0,63.034652476895964,41.41476559219173,32.06331809220172,41.63522523373638,20.92621608548864,5.261891554738487,14.266197782472695,0.0,49.753827350796556,0.0,47.76566108187413,17.457077302489196,87.78,134.54868012159037,18.070103586742242,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,4.9839785209472085,28.827013201732598,210.00069542919402,0.0,1.669107484043,9.171341083481407,-4.709156143045933,-1.7384477359921882,-13.79178307651927,-12.555087273019723,-8.140223001615848,-6.0731134331921215,0.3333333333333333,29,1,6,1,0,1,1,2,3,5,1,8,7,1,0,1,4,4.125780000000003,108.18750000000006,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CHEMBL2398089,13.88687221215492,-6.181646268248432,13.88687221215492,0.1333313812209913,0.5134277483144595,474.53299999999973,450.3410000000002,474.1537180680007,174,0.271542841229392,-0.4875638209051624,0.4875638209051624,0.271542841229392,1.2424242424242424,2.0303030303030303,2.727272727272727,11.315218982267567,-0.24512131744557808,1.608543923705638e-16,-2.7817962164839676,0.13450915831369142,-2.6868719087245707,1.620808292536199,-1.1304155501303323,44.781574381404035,39.677776489873736,16.494273070801466,25.139805756341907,20.268705607623225,9.761555340923904,5.852991058374497,7.393946214329728,3.888649021748037,5.020838183702487,2.6766609934576064,3.3493182686478713,-3.03,7.749814269920062,9.076423029322896,4.56116568424364,224.37771416540613,9.303962601591405,26.05580249900866,0.0,10.023291153407584,6.401496384060876,0.0,4.9839785209472085,21.913746693412712,5.261891554738487,0.0,0.0,56.99223376923267,47.45718429985504,34.804835204542165,54.87477890372194,20.92621608548864,5.261891554738487,14.266197782472695,0.0,56.15532373485743,6.558985242916289,41.948440240828226,23.2065891357731,97.00999999999999,147.44145274080552,22.460518634417063,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,9.720841474747257,32.93928887024326,251.1789789556852,0.0,1.5497175607755997,9.23887471382213,-5.404395301209199,-1.6601323674064823,-14.839942116005117,-18.351053574810873,-12.697068269269547,-6.181646268248432,0.391304347826087,33,1,7,1,0,1,1,2,3,6,1,10,10,1,0,1,4,4.630580000000004,119.72850000000007,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CHEMBL2398057,13.507169388518594,-6.040973855597999,13.507169388518594,0.1520445006132234,0.6406763113822108,428.94499999999977,407.77700000000016,428.10737459200067,150,0.24183040912167333,-0.33497207427146747,0.33497207427146747,0.24183040912167333,1.2758620689655173,2.0689655172413794,2.793103448275862,11.35686216839244,-0.2450275318421457,2.0893445919934467e-16,-2.7818565363443,2.3681081360062825e-16,-2.6868718992919423,1.9925441840500846,-1.1304158257300645,39.07446760021749,34.89156372640065,15.463989253346831,22.205354344474397,17.921475080654744,9.292289286964653,5.373314196482062,7.29223382544652,3.650833283479384,4.972004681938448,2.533038612502984,3.347432565071709,-2.4,6.808642534643566,7.4504155124653755,3.524923855860133,204.29156862763182,4.567099647791355,12.376546866638249,0.0,10.023291153407584,0.0,0.0,4.9839785209472085,13.132916598063069,5.261891554738487,0.0,11.600939890232516,63.034652476895964,46.437398905933065,32.06331809220172,37.24481018606154,32.52715597572116,5.261891554738487,14.266197782472695,0.0,49.753827350796556,0.0,46.97107355456956,17.457077302489196,87.78,133.7540925942858,13.679688539067424,0.0,4.567099647791355,0.0,0.0,6.069221312792274,0.0,4.9839785209472085,40.42795309196513,196.4679704289433,6.035238854852792,1.7687602618207776,8.727536204632075,-4.210655261211718,0.0,-12.365354179693288,-12.337537547368145,-8.100540461933306,-6.040973855597999,0.3333333333333333,29,1,6,1,0,1,1,2,3,5,1,8,7,1,0,1,4,4.640080000000005,113.23950000000005,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CHEMBL1163496,15.494265458289622,-5.399761399273262,15.494265458289622,1.290499537027541,0.41101368601837834,473.63599999999957,437.34800000000024,473.284240992001,184,0.3174077303346615,-0.3337934927419226,0.3337934927419226,0.3174077303346615,0.8857142857142857,1.4285714285714286,2.0285714285714285,2.3880628099797968e-15,-0.2477131305378783,-3.1366524769598356e-16,-2.821693962242052,1.1541274214227895e-16,-2.8893251395757122,8.703357557681568e-16,-1.0960373685610276,56.20170592217177,53.12785354997297,17.12785354997297,31.329697454243632,27.129174359236334,9.181960763736377,5.911804006589522,5.911804006589522,3.796701305504647,3.796701305504647,2.283781051943084,2.283781051943084,-3.179999999999999,6.026339566338755,12.50216118845001,6.69826901888274,258.9526474161194,15.109632814989332,5.817220841045895,1.4118420783282006,0.0,0.0,6.031114512338072,0.0,9.184952231746642,0.0,0.0,78.55144319962284,49.63684819665704,68.13639439373749,23.302895454893736,58.573343776032594,6.031114512338072,0.0,15.109632814989332,0.0,44.379376659312484,25.98743873726378,107.10143722342303,0.0,35.58,198.60899994732677,13.019088521093142,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,41.16384020726459,323.9915277847839,0.0,11.491993612742702,-1.4006917604112608,-5.6218190635035645,-6.808969088733797,-29.901080882801242,-15.631375810373438,-29.702918125036746,0.0,0.36666666666666664,35,1,4,0,1,1,3,0,3,2,1,5,10,0,1,1,4,6.043800000000007,139.82169999999994,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHEMBL1163492,14.50077726891907,-5.3828863992732625,14.50077726891907,1.2887402777682821,0.41101368601837834,473.63599999999957,437.34800000000024,473.284240992001,184,0.3174060616358221,-0.33390401762337946,0.33390401762337946,0.3174060616358221,0.8857142857142857,1.4285714285714286,2.0,5.391772000032829e-15,-0.2477135812830354,-2.400337723600153e-16,-2.8217183740243885,3.2092049169427337e-17,-2.8893121421077237,5.682821604856503e-16,-1.0960374100689454,56.20170592217177,53.12785354997297,17.12785354997297,31.329697454243632,27.129174359236334,9.181960763736377,5.911804006589522,5.911804006589522,3.7494557463784934,3.7494557463784934,2.262652195574871,2.262652195574871,-3.179999999999999,6.026339566338755,12.50216118845001,6.9203451568020125,258.9526474161194,15.109632814989332,5.817220841045895,1.4118420783282006,0.0,0.0,6.031114512338072,0.0,9.184952231746642,0.0,0.0,72.50902449195954,61.24271839601733,62.572942902040516,23.302895454893736,58.573343776032594,6.031114512338072,0.0,15.109632814989332,0.0,44.379376659312484,25.98743873726378,107.10143722342303,0.0,35.58,198.60899994732677,17.40950356876796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.16384020726459,323.6068200548842,0.0,11.547410427400274,-1.3419162502071793,-5.402580309178304,-6.4709647122871665,-30.373859911197854,-15.60247036720226,-29.54577226554511,0.0,0.36666666666666664,35,1,4,0,1,1,3,0,3,2,1,5,10,0,1,1,4,6.043800000000007,139.82169999999994,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHEMBL1163494,14.895619310461907,-5.389923436310299,14.895619310461907,1.2895505270757612,0.41101368601837834,473.63599999999957,437.34800000000024,473.284240992001,184,0.317406074517002,-0.33390221983047813,0.33390221983047813,0.317406074517002,0.8857142857142857,1.457142857142857,2.085714285714286,2.813849148374354e-15,-0.24771363489851286,-3.7638381617425724e-16,-2.8217153887638178,6.68477551979649e-17,-2.88931313923387,5.197924968860807e-16,-1.0960373795932075,56.20170592217177,53.12785354997297,17.12785354997297,31.329697454243632,27.129174359236334,9.181960763736377,5.911804006589522,5.911804006589522,3.7494557463784934,3.7494557463784934,2.286274975137948,2.286274975137948,-3.179999999999999,6.026339566338755,12.50216118845001,6.9203451568020125,258.9526474161194,15.109632814989332,5.817220841045895,1.4118420783282006,0.0,0.0,6.031114512338072,0.0,9.184952231746642,0.0,0.0,72.50902449195954,61.24271839601733,62.572942902040516,23.302895454893736,58.573343776032594,6.031114512338072,0.0,15.109632814989332,0.0,44.379376659312484,25.98743873726378,107.10143722342303,0.0,35.58,198.60899994732677,17.40950356876796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.16384020726459,323.7589278301809,0.0,11.524652647430958,-1.3640250937445941,-5.472756563503563,-6.6218842174510755,-30.188343508934743,-15.614856379458406,-29.60504804785286,0.0,0.36666666666666664,35,1,4,0,1,1,3,0,3,2,1,5,10,0,1,1,4,6.043800000000007,139.82169999999994,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHEMBL1163185,15.605433275074724,-5.991849292093923,15.605433275074724,1.226064299527057,0.27089547439880635,649.8770000000021,601.4930000000003,649.3461896160014,248,0.31740606157657714,-0.33390403488727277,0.33390403488727277,0.31740606157657714,0.8913043478260869,1.565217391304348,2.260869565217391,3.2950961132972127e-15,-0.2482641861478074,-3.050739699770838e-16,-2.8518298733802516,-1.0331041305449526e-16,-2.893493677176398,6.896333696826759e-16,-1.1140892635180846,74.90881270335832,70.24702561236447,23.063522193292194,40.979527368504655,35.73878997178342,13.274739623877862,7.875595529389633,9.29071739524005,4.89627204983951,5.637853673636705,2.9317162953366114,3.302507107235209,-3.3399999999999994,8.262783661243782,15.97541899496284,9.360132404939586,340.96593709831797,15.109632814989332,5.817220841045895,11.249095214745703,0.0,0.0,6.031114512338072,9.883888251797686,17.60274921607558,0.0,0.0,30.212093538316473,116.89745906102402,100.8961792101223,25.456861818071072,83.44024343440414,15.868367648755573,0.0,24.993521066787018,5.893957685363079,68.51756962180495,45.16508220701213,95.27755281439937,0.0,85.85,250.73207252317502,39.25674673563495,4.39041504767482,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,39.79308165109437,462.85109192867947,0.0,11.213207473844307,-1.5794467738139781,-6.574557034452693,-14.085587865455043,-29.6462710756996,-35.59693507713594,-47.17550560429712,-5.98932930500271,0.5,46,1,8,0,2,2,2,1,3,6,1,10,14,0,2,2,5,5.706200000000006,179.62549999999942,0,0,0,1,0,0,0,0,1,1,4,1,0,0,2,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1
CHEMBL1163803,15.374265458289623,-5.446636399273262,15.374265458289623,1.2997587962868005,0.38783671755900295,491.6259999999996,456.34600000000023,491.274819180001,190,0.3174094131095522,-0.3336819738334024,0.3336819738334024,0.3174094131095522,0.8611111111111112,1.3888888888888888,1.9444444444444444,9.96085094207968,-0.24770764980918322,-2.0045456902816522e-16,-2.8216694655353765,1.491312788120577e-16,-2.8893390987232856,0.25815076818572824,-1.0960373256635327,56.20170592217177,52.5058180229822,17.505818022982197,31.32969745424363,26.81815659574095,9.370943000240992,6.100786243094136,6.100786243094136,3.9384379828831078,3.9384379828831078,2.370012610294593,2.370012610294593,-3.2499999999999987,6.595471912497347,12.632366863905325,6.491417092768444,261.7132123188779,15.109632814989332,11.63444168209179,1.4118420783282006,0.0,0.0,6.031114512338072,0.0,13.575367279421462,0.0,0.0,66.46660578429623,55.679266904320336,61.63953470942157,28.42899658303946,61.5930002675372,6.031114512338072,0.0,15.109632814989332,0.0,44.379376659312484,25.98743873726378,106.87623935680563,0.0,35.58,198.38380208070936,13.019088521093142,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,39.79308165109437,329.89360487552347,0.0,11.344751244721113,-1.5206917604112609,-5.981819063503565,-9.465156953756392,-29.075656816762294,-15.723201363737454,-30.05516349540712,0.0,0.36666666666666664,36,1,4,0,1,1,3,0,3,2,1,6,10,0,1,1,4,6.182900000000007,139.77969999999993,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
